0
0 0
TRACK_NUM        87 ADD_FLD   10  30 &1111111111
TRACK_ID  10128 START_TIME 2020042506
POINT_NUM  10
2020042506 244.722290 13.617320 4.804969e+00 & 2.449498e+02 & 1.364283e+01 & 7.170761e+00 & 2.448183e+02 & 1.424044e+01 & 7.820242e+00 & 2.453285e+02 & 1.327253e+01 & 6.758369e+00 & 2.449518e+02 & 1.245258e+01 & 1.033143e+01 & 2.444715e+02 & 1.215156e+01 & 9.715904e+00 & 2.433865e+02 & 1.171798e+01 & 4.764379e+00 & 2.454314e+02 & 1.375119e+01 & 7.396339e-01 & 2.447355e+02 & 1.347105e+01 & 1.009484e+03 & 2.442500e+02 & 1.425000e+01 & 1.222921e+01 & 2.440000e+02 & 1.425000e+01 & 1.030230e+01 & 
2020042512 243.685303 13.840498 5.705436e+00 & 2.437447e+02 & 1.405129e+01 & 8.852875e+00 & 2.441036e+02 & 1.445678e+01 & 7.884874e+00 & 2.443250e+02 & 1.380417e+01 & 7.815325e+00 & 2.442401e+02 & 1.327914e+01 & 9.753714e+00 & 2.439329e+02 & 1.260016e+01 & 8.256046e+00 & 2.444142e+02 & 1.320606e+01 & 5.697919e+00 & 2.445293e+02 & 1.387430e+01 & 1.529426e+00 & 2.442333e+02 & 1.412049e+01 & 1.007490e+03 & 2.450000e+02 & 1.450000e+01 & 1.263202e+01 & 2.447500e+02 & 1.450000e+01 & 1.025693e+01 & 
2020042518 243.520111 13.939332 5.091032e+00 & 2.436428e+02 & 1.418933e+01 & 7.898546e+00 & 2.436639e+02 & 1.482990e+01 & 8.567394e+00 & 2.434885e+02 & 1.404672e+01 & 7.260871e+00 & 2.435011e+02 & 1.380434e+01 & 9.806821e+00 & 2.437254e+02 & 1.319041e+01 & 7.682713e+00 & 2.443650e+02 & 1.357227e+01 & 6.225317e+00 & 2.456643e+02 & 1.490380e+01 & 7.163781e-01 & 2.435373e+02 & 1.451493e+01 & 1.009964e+03 & 2.440000e+02 & 1.550000e+01 & 1.270892e+01 & 2.442500e+02 & 1.375000e+01 & 9.099841e+00 & 
2020042600 242.834167 14.171047 4.873750e+00 & 2.429712e+02 & 1.426179e+01 & 7.692879e+00 & 2.424649e+02 & 1.481598e+01 & 8.390401e+00 & 2.425591e+02 & 1.452628e+01 & 7.014817e+00 & 2.424481e+02 & 1.432343e+01 & 6.824834e+00 & 2.433442e+02 & 1.389836e+01 & 6.304331e+00 & 2.440405e+02 & 1.404927e+01 & 5.875456e+00 & 2.458273e+02 & 1.442404e+01 & 1.459665e-01 & 2.430760e+02 & 1.459308e+01 & 1.007456e+03 & 2.437500e+02 & 1.375000e+01 & 1.276676e+01 & 2.440000e+02 & 1.400000e+01 & 1.031063e+01 & 
2020042606 242.092300 14.529635 4.623099e+00 & 2.422537e+02 & 1.465336e+01 & 7.214387e+00 & 2.418181e+02 & 1.555697e+01 & 8.146361e+00 & 2.417206e+02 & 1.545414e+01 & 7.352428e+00 & 2.421586e+02 & 1.483639e+01 & 7.010890e+00 & 2.435018e+02 & 1.386656e+01 & 5.141998e+00 & 2.438658e+02 & 1.427572e+01 & 4.937110e+00 & 2.424311e+02 & 1.193182e+01 & 1.108292e+00 & 2.425924e+02 & 1.502355e+01 & 1.010358e+03 & 2.430000e+02 & 1.575000e+01 & 1.364454e+01 & 2.427500e+02 & 1.575000e+01 & 1.035732e+01 & 
2020042612 241.096436 15.228674 4.896611e+00 & 2.413728e+02 & 1.547707e+01 & 7.304881e+00 & 2.410056e+02 & 1.619964e+01 & 9.491987e+00 & 2.408571e+02 & 1.606467e+01 & 8.531237e+00 & 2.418236e+02 & 1.515040e+01 & 7.189803e+00 & 2.437090e+02 & 1.445349e+01 & 3.820163e+00 & 2.440587e+02 & 1.439977e+01 & 3.634992e+00 & 2.443280e+02 & 1.305245e+01 & 1.579116e+00 & 2.416388e+02 & 1.566141e+01 & 1.007494e+03 & 2.417500e+02 & 1.650000e+01 & 1.455339e+01 & 2.420000e+02 & 1.625000e+01 & 1.063501e+01 & 
2020042618 240.064194 15.664729 4.778291e+00 & 2.403067e+02 & 1.580167e+01 & 6.402879e+00 & 2.401598e+02 & 1.657129e+01 & 9.041723e+00 & 2.403745e+02 & 1.659612e+01 & 8.031078e+00 & 2.410700e+02 & 1.603616e+01 & 6.533363e+00 & 2.429227e+02 & 1.560926e+01 & 2.566933e+00 & 2.445381e+02 & 1.408984e+01 & 2.334460e+00 & 2.441223e+02 & 1.374071e+01 & 2.269854e-01 & 2.407933e+02 & 1.609669e+01 & 1.010692e+03 & 2.405000e+02 & 1.700000e+01 & 1.542684e+01 & 2.407500e+02 & 1.675000e+01 & 1.051579e+01 & 
2020042700 239.243408 16.102474 4.467232e+00 & 2.395118e+02 & 1.649097e+01 & 6.238665e+00 & 2.390115e+02 & 1.726574e+01 & 8.539510e+00 & 2.395209e+02 & 1.747467e+01 & 6.387476e+00 & 2.406399e+02 & 1.738157e+01 & 5.826477e+00 & 2.423667e+02 & 1.869977e+01 & 1.998224e+00 & 2.407534e+02 & 2.329877e+01 & 5.654205e+00 & 2.420213e+02 & 2.412136e+01 & 3.447775e+00 & 2.400926e+02 & 1.650875e+01 & 1.009237e+03 & 2.400000e+02 & 1.725000e+01 & 1.808107e+01 & 2.405000e+02 & 1.675000e+01 & 1.038992e+01 & 
2020042706 238.054321 16.441515 4.660983e+00 & 2.381459e+02 & 1.695121e+01 & 6.226458e+00 & 2.383459e+02 & 1.757459e+01 & 8.267582e+00 & 2.392092e+02 & 1.775868e+01 & 5.507957e+00 & 2.403759e+02 & 1.782834e+01 & 4.570181e+00 & 2.397052e+02 & 2.007857e+01 & 2.800052e+00 & 2.424893e+02 & 2.231526e+01 & 4.200881e+00 & 1.000000e+25 & 1.000000e+25 & -3.889199e+00 & 2.390081e+02 & 1.690431e+01 & 1.012007e+03 & 2.387500e+02 & 1.775000e+01 & 1.876273e+01 & 2.385000e+02 & 1.775000e+01 & 1.137595e+01 & 
2020042712 237.451126 16.640106 4.118971e+00 & 2.375322e+02 & 1.715337e+01 & 5.436147e+00 & 2.376377e+02 & 1.810268e+01 & 7.330095e+00 & 2.391046e+02 & 1.826237e+01 & 4.772032e+00 & 2.399966e+02 & 1.837070e+01 & 3.877030e+00 & 2.398733e+02 & 2.027838e+01 & 3.209663e+00 & 2.397890e+02 & 1.993296e+01 & 1.094799e+00 & 2.376400e+02 & 2.242576e+01 & 4.387000e+00 & 2.379247e+02 & 1.693753e+01 & 1.010464e+03 & 2.377500e+02 & 1.775000e+01 & 1.406754e+01 & 2.375000e+02 & 1.775000e+01 & 9.735044e+00 & 
TRACK_ID  10905 START_TIME 2020051506
POINT_NUM  26
2020051506 86.454369 9.552719 7.230231e+00 & 8.610830e+01 & 9.311036e+00 & 7.891241e+00 & 8.604016e+01 & 1.009563e+01 & 7.731267e+00 & 8.743043e+01 & 1.042449e+01 & 7.220874e+00 & 8.845869e+01 & 1.038913e+01 & 8.075438e+00 & 8.862452e+01 & 1.037990e+01 & 8.254511e+00 & 8.861189e+01 & 1.021109e+01 & 6.266920e+00 & 8.716089e+01 & 9.884528e+00 & 3.937297e+00 & 8.772575e+01 & 9.955076e+00 & 1.003716e+03 & 8.450000e+01 & 5.000000e+00 & 1.849438e+01 & 8.425000e+01 & 5.250000e+00 & 1.189977e+01 & 
2020051512 86.109619 9.635271 7.834111e+00 & 8.616537e+01 & 9.550262e+00 & 9.398325e+00 & 8.615628e+01 & 9.580227e+00 & 9.930561e+00 & 8.733202e+01 & 1.032875e+01 & 8.217990e+00 & 8.840914e+01 & 1.001096e+01 & 8.483093e+00 & 8.860374e+01 & 1.054082e+01 & 8.628572e+00 & 8.812522e+01 & 9.990552e+00 & 8.384475e+00 & 8.787070e+01 & 8.965874e+00 & 6.387782e+00 & 8.658205e+01 & 9.591175e+00 & 1.001613e+03 & 8.625000e+01 & 3.750000e+00 & 1.940559e+01 & 8.675000e+01 & 4.000000e+00 & 1.272917e+01 & 
