0
0 0
TRACK_NUM        68 ADD_FLD   10  30 &1111111111
TRACK_ID  9123 START_TIME 1998050700
POINT_NUM  65
1998050700 75.998039 7.172234 8.833175e-01 & 7.379042e+01 & 5.095828e+00 & 1.886066e+00 & 7.191689e+01 & 4.930117e+00 & 1.587420e+00 & 6.896812e+01 & 7.242530e+00 & 1.803152e+00 & 1.000000e+25 & 1.000000e+25 & 3.969552e-01 & 6.905642e+01 & 2.422652e+00 & 2.056909e+00 & 1.000000e+25 & 1.000000e+25 & 7.988375e-01 & 6.741308e+01 & -8.397061e-01 & 2.149400e+00 & 7.300654e+01 & 9.323037e+00 & 1.007017e+03 & 8.000000e+01 & 9.000000e+00 & 7.802426e+00 & 7.959375e+01 & 9.976578e+00 & 6.982934e+00 & 
1998050706 74.174461 6.792013 1.000950e+00 & 7.357829e+01 & 5.647422e+00 & 1.864435e+00 & 7.301788e+01 & 5.518202e+00 & 1.808994e+00 & 7.481853e+01 & 7.116244e+00 & 1.893325e+00 & 7.605905e+01 & 5.943481e+00 & 1.947899e+00 & 7.595712e+01 & 1.001833e+01 & 2.068519e+00 & 1.000000e+25 & 1.000000e+25 & 8.943949e-01 & 7.930015e+01 & 1.086998e+01 & 4.661083e+00 & 7.647982e+01 & 7.868526e+00 & 1.009769e+03 & 7.750000e+01 & 1.100000e+01 & 5.313593e+00 & 7.565625e+01 & 9.836063e-01 & 5.008971e+00 & 
1998050712 72.523941 7.125930 1.217723e+00 & 7.333713e+01 & 5.487375e+00 & 1.817064e+00 & 7.227271e+01 & 6.689603e+00 & 1.588040e+00 & 7.339917e+01 & 7.401954e+00 & 2.951661e+00 & 7.418228e+01 & 4.616954e+00 & 3.027657e+00 & 1.000000e+25 & 1.000000e+25 & 1.204685e+00 & 7.642349e+01 & 4.186136e+00 & 4.285903e+00 & 1.000000e+25 & 1.000000e+25 & 2.316611e-01 & 7.082979e+01 & 7.133279e+00 & 1.006307e+03 & 7.775000e+01 & 9.250000e+00 & 6.836358e+00 & 7.818750e+01 & 8.852456e+00 & 5.979228e+00 & 
1998050718 71.015259 7.148611 1.319123e+00 & 7.294034e+01 & 5.866454e+00 & 1.815639e+00 & 7.056219e+01 & 7.892330e+00 & 2.215415e+00 & 7.268543e+01 & 8.096165e+00 & 3.023819e+00 & 1.000000e+25 & 1.000000e+25 & 2.221724e-03 & 7.391698e+01 & 8.218933e+00 & 2.872902e+00 & 7.649362e+01 & 4.954189e+00 & 3.120592e+00 & 7.471277e+01 & 7.375627e+00 & 2.458976e-01 & 7.163206e+01 & 7.040026e+00 & 1.009651e+03 & 7.700000e+01 & 7.250000e+00 & 5.597476e+00 & 6.609375e+01 & 1.053864e+01 & 4.423075e+00 & 
1998050800 69.863266 6.918725 1.046119e+00 & 7.277663e+01 & 6.213428e+00 & 1.817467e+00 & 7.463643e+01 & 4.352482e+00 & 1.728434e+00 & 7.475047e+01 & 1.014518e+00 & 1.454073e+00 & 7.299322e+01 & 3.152515e+00 & 1.626750e+00 & 7.277998e+01 & 2.566263e+00 & 1.599823e+00 & 7.239958e+01 & 2.682091e+00 & 4.317548e+00 & 7.253011e+01 & 1.044857e+00 & 3.957358e+00 & 7.067072e+01 & 5.563008e+00 & 1.008017e+03 & 6.675000e+01 & 1.200000e+01 & 6.050708e+00 & 6.525000e+01 & 9.695547e+00 & 5.360747e+00 & 
1998050806 68.066063 6.734342 9.773249e-01 & 6.698190e+01 & 6.195832e+00 & 1.344991e+00 & 6.820679e+01 & 7.764297e+00 & 2.154594e+00 & 6.930550e+01 & 7.685841e+00 & 1.637059e+00 & 1.000000e+25 & 1.000000e+25 & 1.788365e+00 & 6.751305e+01 & 6.339945e+00 & 2.197540e+00 & 1.000000e+25 & 1.000000e+25 & -5.921762e-01 & 6.727521e+01 & 4.964709e+00 & -1.252868e+00 & 7.179291e+01 & 7.213695e+00 & 1.010600e+03 & 6.750000e+01 & 1.250000e+01 & 5.504198e+00 & 7.059375e+01 & 3.512879e+00 & 4.673472e+00 & 
1998050812 66.075493 7.006023 1.335858e+00 & 6.677486e+01 & 6.377008e+00 & 1.711617e+00 & 6.559772e+01 & 4.738496e+00 & 1.686512e+00 & 6.717672e+01 & 6.426557e+00 & 2.353814e+00 & 6.754287e+01 & 7.250587e+00 & 1.340870e+00 & 1.000000e+25 & 1.000000e+25 & 1.843933e-01 & 6.799287e+01 & 8.301559e+00 & -1.028801e+00 & 6.528566e+01 & 9.243529e+00 & -1.316278e+00 & 1.000000e+25 & 1.000000e+25 & 1.008199e+03 & 6.450000e+01 & 1.250000e+00 & 6.020837e+00 & 6.693750e+01 & 4.637001e+00 & 4.991133e+00 & 
1998050818 64.898773 6.559824 1.478791e+00 & 6.630779e+01 & 5.966293e+00 & 1.793962e+00 & 6.321816e+01 & 7.425726e+00 & 3.014782e+00 & 6.549548e+01 & 5.974162e+00 & 2.290804e+00 & 6.594028e+01 & 4.531131e+00 & 1.651859e+00 & 6.576800e+01 & 3.993096e+00 & 2.045692e+00 & 6.710950e+01 & 3.885482e+00 & 5.100183e+00 & 7.035206e+01 & 3.815152e+00 & 3.263368e+00 & 1.000000e+25 & 1.000000e+25 & 1.010822e+03 & 6.350000e+01 & 7.500000e-01 & 8.559518e+00 & 6.159375e+01 & 1.826697e+00 & 6.815694e+00 & 
1998050900 63.803699 6.517932 1.440968e+00 & 6.738474e+01 & 4.585443e+00 & 1.712661e+00 & 6.321150e+01 & 6.938169e+00 & 3.119956e+00 & 6.350090e+01 & 6.794402e+00 & 2.938705e+00 & 6.370019e+01 & 6.507786e+00 & 2.243733e+00 & 6.651906e+01 & 3.158293e+00 & 2.422453e+00 & 6.595780e+01 & 2.895513e+00 & 5.755517e+00 & 6.828017e+01 & 3.023816e+00 & 3.195972e+00 & 1.000000e+25 & 1.000000e+25 & 1.008735e+03 & 6.150000e+01 & 1.000000e+00 & 1.014326e+01 & 6.243750e+01 & 7.025759e-01 & 8.055666e+00 & 
1998050906 62.987118 6.068834 1.367172e+00 & 6.427153e+01 & 4.494329e+00 & 1.884676e+00 & 6.316052e+01 & 6.231713e+00 & 2.902381e+00 & 6.270532e+01 & 7.002654e+00 & 2.285973e+00 & 6.365114e+01 & 7.093366e+00 & 2.011320e+00 & 6.626896e+01 & 7.101940e+00 & 3.471104e+00 & 1.000000e+25 & 1.000000e+25 & -1.183661e+00 & 6.613524e+01 & 3.841909e+00 & 2.518859e+00 & 1.000000e+25 & 1.000000e+25 & 1.010755e+03 & 6.225000e+01 & 7.500000e-01 & 1.124889e+01 & 6.243750e+01 & 1.405152e-01 & 8.354747e+00 & 
