0
0 0
TRACK_NUM        61 ADD_FLD    1   1 &0
TRACK_ID  1 START_TIME 1947022418
POINT_NUM  18
1947022418 89.099998 5.900000 1.000000e+25 & 1.000000e+25 & 
1947022500 88.900002 6.100000 1.000000e+25 & 1.000000e+25 & 
1947022506 88.699997 6.310000 1.000000e+25 & 1.000000e+25 & 
1947022512 88.410004 6.610000 1.000000e+25 & 1.000000e+25 & 
1947022518 88.110001 6.990000 1.000000e+25 & 1.000000e+25 & 
1947022600 87.790001 7.380000 1.000000e+25 & 1.000000e+25 & 
1947022606 87.410004 7.610000 1.000000e+25 & 1.000000e+25 & 
1947022612 87.110001 7.800000 1.000000e+25 & 1.000000e+25 & 
1947022618 86.889999 8.000000 1.000000e+25 & 1.000000e+25 & 
1947022700 86.610001 8.200000 1.000000e+25 & 1.000000e+25 & 
1947022706 86.309998 8.400000 1.000000e+25 & 1.000000e+25 & 
1947022712 85.989998 8.510000 1.000000e+25 & 1.000000e+25 & 
1947022718 85.690002 8.610000 1.000000e+25 & 1.000000e+25 & 
1947022800 85.410004 8.700000 1.000000e+25 & 1.000000e+25 & 
1947022806 84.889999 8.700000 1.000000e+25 & 1.000000e+25 & 
1947022812 84.010002 8.700000 1.000000e+25 & 1.000000e+25 & 
1947022818 83.199997 8.700000 1.000000e+25 & 1.000000e+25 & 
1947030100 82.480003 8.700000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  2 START_TIME 1947031900
POINT_NUM  6
1947031900 131.000000 5.900000 1.000000e+25 & 1.000000e+25 & 
1947031906 130.029999 6.100000 1.000000e+25 & 1.000000e+25 & 
1947031912 129.199997 6.300000 1.000000e+25 & 1.000000e+25 & 
1947031918 127.760002 6.600000 1.000000e+25 & 1.000000e+25 & 
1947032000 126.000000 6.900000 1.000000e+25 & 1.000000e+25 & 
1947032006 124.400002 7.000000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  4 START_TIME 1947041718
POINT_NUM  6
1947041718 96.400002 12.800000 1.000000e+25 & 1.000000e+25 & 
1947041800 96.099998 12.900000 1.000000e+25 & 1.000000e+25 & 
1947041806 95.800003 13.200000 1.000000e+25 & 1.000000e+25 & 
1947041812 95.309998 13.600000 1.000000e+25 & 1.000000e+25 & 
1947041818 95.080002 14.100000 1.000000e+25 & 1.000000e+25 & 
1947041900 95.349998 14.700000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  3 START_TIME 1947041218
POINT_NUM  22
1947041218 74.500000 9.500000 1.000000e+25 & 1.000000e+25 & 
1947041300 74.300003 9.700000 1.000000e+25 & 1.000000e+25 & 
1947041306 73.889999 9.910000 1.000000e+25 & 1.000000e+25 & 
1947041312 73.400002 10.220000 1.000000e+25 & 1.000000e+25 & 
1947041318 73.000000 10.580000 1.000000e+25 & 1.000000e+25 & 
1947041400 72.610001 10.980000 1.000000e+25 & 1.000000e+25 & 
1947041406 72.099998 11.510000 1.000000e+25 & 1.000000e+25 & 
1947041412 71.410004 12.310000 1.000000e+25 & 1.000000e+25 & 
1947041418 70.809998 13.290000 1.000000e+25 & 1.000000e+25 & 
1947041500 70.389999 14.300000 1.000000e+25 & 1.000000e+25 & 
1947041506 70.019997 15.300000 1.000000e+25 & 1.000000e+25 & 
1947041512 69.820000 16.290001 1.000000e+25 & 1.000000e+25 & 
1947041518 69.790001 17.090000 1.000000e+25 & 1.000000e+25 & 
1947041600 69.790001 17.700001 1.000000e+25 & 1.000000e+25 & 
1947041606 69.800003 18.299999 1.000000e+25 & 1.000000e+25 & 
1947041612 69.889999 18.879999 1.000000e+25 & 1.000000e+25 & 
1947041618 69.910004 19.309999 1.000000e+25 & 1.000000e+25 & 
1947041700 70.019997 19.790001 1.000000e+25 & 1.000000e+25 & 
1947041706 70.389999 20.209999 1.000000e+25 & 1.000000e+25 & 
1947041712 70.879997 20.700001 1.000000e+25 & 1.000000e+25 & 
1947041718 71.320000 21.100000 1.000000e+25 & 1.000000e+25 & 
1947041800 71.790001 21.420000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  5 START_TIME 1947051012
POINT_NUM  3
1947051012 111.000000 11.400000 1.000000e+25 & 1.000000e+25 & 
1947051018 110.199997 12.600000 1.000000e+25 & 1.000000e+25 & 
1947051100 109.400002 13.800000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  7 START_TIME 1947051300
POINT_NUM  17
1947051300 137.699997 15.800000 1.000000e+25 & 1.000000e+25 & 
1947051306 138.490005 16.500000 1.000000e+25 & 1.000000e+25 & 
1947051312 139.199997 17.200001 1.000000e+25 & 1.000000e+25 & 
1947051318 139.889999 17.969999 1.000000e+25 & 1.000000e+25 & 
1947051400 140.399994 18.700001 1.000000e+25 & 1.000000e+25 & 
1947051406 140.910004 19.799999 1.000000e+25 & 1.000000e+25 & 
1947051412 141.300003 21.200001 1.000000e+25 & 1.000000e+25 & 
1947051418 141.490005 22.809999 1.000000e+25 & 1.000000e+25 & 
1947051500 141.500000 24.600000 1.000000e+25 & 1.000000e+25 & 
1947051506 141.380005 26.320000 1.000000e+25 & 1.000000e+25 & 
1947051512 141.399994 28.000000 1.000000e+25 & 1.000000e+25 & 
1947051518 142.179993 29.540001 1.000000e+25 & 1.000000e+25 & 
1947051600 143.199997 30.400000 1.000000e+25 & 1.000000e+25 & 
1947051606 145.199997 31.500000 1.000000e+25 & 1.000000e+25 & 
1947051612 147.000000 32.200001 1.000000e+25 & 1.000000e+25 & 
1947051618 148.000000 33.500000 1.000000e+25 & 1.000000e+25 & 
1947051700 150.000000 34.500000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  8 START_TIME 1947051700
POINT_NUM  9
1947051700 107.699997 20.700001 1.000000e+25 & 1.000000e+25 & 
1947051706 108.949997 20.299999 1.000000e+25 & 1.000000e+25 & 
1947051712 110.099998 20.000000 1.000000e+25 & 1.000000e+25 & 
1947051718 111.150002 19.900000 1.000000e+25 & 1.000000e+25 & 
1947051800 112.400002 20.000000 1.000000e+25 & 1.000000e+25 & 
1947051806 114.260002 20.170000 1.000000e+25 & 1.000000e+25 & 
1947051812 116.199997 20.600000 1.000000e+25 & 1.000000e+25 & 
1947051818 117.769997 21.389999 1.000000e+25 & 1.000000e+25 & 
1947051900 119.099998 22.400000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  9 START_TIME 1947060918
POINT_NUM  2
1947060918 90.000000 21.100000 1.000000e+25 & 1.000000e+25 & 
1947061000 90.000000 21.200001 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  10 START_TIME 1947061706
POINT_NUM  24
1947061706 132.000000 11.000000 1.000000e+25 & 1.000000e+25 & 
1947061712 131.399994 11.100000 1.000000e+25 & 1.000000e+25 & 
1947061718 130.979996 11.300000 1.000000e+25 & 1.000000e+25 & 
1947061800 130.500000 11.400000 1.000000e+25 & 1.000000e+25 & 
1947061806 130.119995 11.570000 1.000000e+25 & 1.000000e+25 & 
1947061812 129.699997 11.900000 1.000000e+25 & 1.000000e+25 & 
1947061818 129.350006 12.490000 1.000000e+25 & 1.000000e+25 & 
1947061900 127.900002 14.400000 1.000000e+25 & 1.000000e+25 & 
1947061906 127.139999 15.320000 1.000000e+25 & 1.000000e+25 & 
1947061912 126.000000 16.200001 1.000000e+25 & 1.000000e+25 & 
1947061918 125.110001 16.889999 1.000000e+25 & 1.000000e+25 & 
1947062000 124.199997 17.500000 1.000000e+25 & 1.000000e+25 & 
1947062006 122.830002 18.370001 1.000000e+25 & 1.000000e+25 & 
1947062012 121.699997 19.100000 1.000000e+25 & 1.000000e+25 & 
1947062018 120.769997 20.049999 1.000000e+25 & 1.000000e+25 & 
1947062100 120.500000 20.600000 1.000000e+25 & 1.000000e+25 & 
1947062106 120.089996 21.120001 1.000000e+25 & 1.000000e+25 & 
1947062112 119.699997 21.700001 1.000000e+25 & 1.000000e+25 & 
1947062118 119.320000 22.280001 1.000000e+25 & 1.000000e+25 & 
1947062200 119.099998 22.700001 1.000000e+25 & 1.000000e+25 & 
1947062206 118.699997 23.400000 1.000000e+25 & 1.000000e+25 & 
1947062212 118.500000 24.000000 1.000000e+25 & 1.000000e+25 & 
1947062218 120.000000 25.000000 1.000000e+25 & 1.000000e+25 & 
1947062300 121.500000 26.000000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  12 START_TIME 1947062318
POINT_NUM  22
1947062318 90.199997 18.700001 1.000000e+25 & 1.000000e+25 & 
1947062400 90.099998 18.900000 1.000000e+25 & 1.000000e+25 & 
1947062406 90.000000 19.090000 1.000000e+25 & 1.000000e+25 & 
1947062412 89.910004 19.110001 1.000000e+25 & 1.000000e+25 & 
1947062418 89.889999 19.290001 1.000000e+25 & 1.000000e+25 & 
1947062500 89.790001 19.410000 1.000000e+25 & 1.000000e+25 & 
1947062506 89.599998 19.580000 1.000000e+25 & 1.000000e+25 & 
1947062512 89.400002 19.620001 1.000000e+25 & 1.000000e+25 & 
1947062518 89.209999 19.790001 1.000000e+25 & 1.000000e+25 & 
1947062600 89.099998 19.900000 1.000000e+25 & 1.000000e+25 & 
1947062606 88.900002 20.100000 1.000000e+25 & 1.000000e+25 & 
1947062612 88.620003 20.299999 1.000000e+25 & 1.000000e+25 & 
1947062618 88.400002 20.500000 1.000000e+25 & 1.000000e+25 & 
1947062700 88.019997 20.700001 1.000000e+25 & 1.000000e+25 & 
1947062706 87.169998 20.900000 1.000000e+25 & 1.000000e+25 & 
1947062712 85.610001 21.110001 1.000000e+25 & 1.000000e+25 & 
1947062718 84.290001 21.500000 1.000000e+25 & 1.000000e+25 & 
1947062800 83.190002 21.990000 1.000000e+25 & 1.000000e+25 & 
1947062806 82.300003 22.410000 1.000000e+25 & 1.000000e+25 & 
1947062812 81.680000 22.889999 1.000000e+25 & 1.000000e+25 & 
1947062818 81.190002 23.309999 1.000000e+25 & 1.000000e+25 & 
1947062900 80.790001 23.790001 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  15 START_TIME 1947071312
POINT_NUM  11
1947071312 133.399994 12.500000 1.000000e+25 & 1.000000e+25 & 
1947071318 131.429993 13.350000 1.000000e+25 & 1.000000e+25 & 
1947071400 129.800003 14.000000 1.000000e+25 & 1.000000e+25 & 
1947071406 128.720001 14.340000 1.000000e+25 & 1.000000e+25 & 
1947071412 127.900002 14.600000 1.000000e+25 & 1.000000e+25 & 
1947071418 126.870003 15.070000 1.000000e+25 & 1.000000e+25 & 
1947071500 126.000000 15.600000 1.000000e+25 & 1.000000e+25 & 
1947071506 125.480003 16.049999 1.000000e+25 & 1.000000e+25 & 
1947071512 125.199997 16.600000 1.000000e+25 & 1.000000e+25 & 
1947071518 125.029999 17.340000 1.000000e+25 & 1.000000e+25 & 
1947071600 124.900002 18.200001 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  16 START_TIME 1947071418
POINT_NUM  10
1947071418 90.099998 19.500000 1.000000e+25 & 1.000000e+25 & 
1947071500 89.800003 19.500000 1.000000e+25 & 1.000000e+25 & 
1947071506 89.279999 19.709999 1.000000e+25 & 1.000000e+25 & 
1947071512 88.410004 20.020000 1.000000e+25 & 1.000000e+25 & 
1947071518 87.800003 20.389999 1.000000e+25 & 1.000000e+25 & 
1947071600 87.309998 20.700001 1.000000e+25 & 1.000000e+25 & 
1947071606 86.889999 21.110001 1.000000e+25 & 1.000000e+25 & 
1947071612 86.400002 21.610001 1.000000e+25 & 1.000000e+25 & 
1947071618 86.010002 22.190001 1.000000e+25 & 1.000000e+25 & 
1947071700 85.720001 22.709999 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  18 START_TIME 1947071712
POINT_NUM  11
1947071712 117.099998 17.600000 1.000000e+25 & 1.000000e+25 & 
1947071718 115.790001 18.469999 1.000000e+25 & 1.000000e+25 & 
1947071800 114.699997 19.200001 1.000000e+25 & 1.000000e+25 & 
1947071806 113.989998 19.730000 1.000000e+25 & 1.000000e+25 & 
1947071812 113.400002 20.200001 1.000000e+25 & 1.000000e+25 & 
1947071818 112.639999 20.830000 1.000000e+25 & 1.000000e+25 & 
1947071900 111.800003 21.400000 1.000000e+25 & 1.000000e+25 & 
1947071906 110.860001 21.740000 1.000000e+25 & 1.000000e+25 & 
1947071912 109.900002 22.000000 1.000000e+25 & 1.000000e+25 & 
1947071918 109.019997 22.330000 1.000000e+25 & 1.000000e+25 & 
1947072000 108.199997 22.700001 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  13 START_TIME 1947070612
POINT_NUM  13
1947070612 136.899994 14.500000 1.000000e+25 & 1.000000e+25 & 
1947070618 135.110001 16.110001 1.000000e+25 & 1.000000e+25 & 
1947070700 133.399994 17.600000 1.000000e+25 & 1.000000e+25 & 
1947070706 131.880005 18.910000 1.000000e+25 & 1.000000e+25 & 
1947070712 130.600006 20.200001 1.000000e+25 & 1.000000e+25 & 
1947070718 129.470001 21.540001 1.000000e+25 & 1.000000e+25 & 
1947070800 128.600006 23.200001 1.000000e+25 & 1.000000e+25 & 
1947070806 127.970001 26.090000 1.000000e+25 & 1.000000e+25 & 
1947070812 127.500000 27.900000 1.000000e+25 & 1.000000e+25 & 
1947070818 128.119995 29.340000 1.000000e+25 & 1.000000e+25 & 
1947070900 129.100006 30.799999 1.000000e+25 & 1.000000e+25 & 
1947070906 131.080002 32.360001 1.000000e+25 & 1.000000e+25 & 
1947070912 133.399994 33.799999 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  20 START_TIME 1947073106
POINT_NUM  10
1947073106 266.399994 19.500000 1.000000e+25 & 1.543000e+01 & 
1947073112 266.200012 20.200001 1.000000e+25 & 1.801000e+01 & 
