0
0 0
TRACK_NUM        79 ADD_FLD    1   1 &0
TRACK_ID  1 START_TIME 1988010506
POINT_NUM  56
1988010506 174.399994 2.900000 1.000000e+25 & 1.000000e+25 & 
1988010512 174.800003 2.900000 1.000000e+25 & 1.000000e+25 & 
1988010518 175.380005 3.000000 1.000000e+25 & 1.000000e+25 & 
1988010600 176.000000 3.300000 1.000000e+25 & 1.000000e+25 & 
1988010606 176.800003 3.820000 1.000000e+25 & 1.000000e+25 & 
1988010612 177.199997 4.500000 1.000000e+25 & 1.000000e+25 & 
1988010618 176.750000 5.250000 1.000000e+25 & 1.000000e+25 & 
1988010700 175.660004 5.770000 1.006000e+03 & 1.000000e+25 & 
1988010706 174.759995 6.600000 1.004000e+03 & 1.000000e+25 & 
1988010712 173.929993 7.400000 1.002000e+03 & 1.000000e+25 & 
1988010718 172.820007 7.520000 9.980000e+02 & 1.000000e+25 & 
1988010800 171.639999 7.720000 9.940000e+02 & 2.346000e+01 & 
1988010806 170.490005 7.850000 9.920000e+02 & 2.639000e+01 & 
1988010812 169.380005 8.040000 9.900000e+02 & 2.932000e+01 & 
1988010818 168.059998 8.230000 9.850000e+02 & 2.932000e+01 & 
1988010900 166.639999 8.200000 9.850000e+02 & 3.226000e+01 & 
1988010906 165.309998 8.240000 9.800000e+02 & 3.519000e+01 & 
1988010912 163.740005 8.300000 9.750000e+02 & 3.519000e+01 & 
1988010918 161.869995 8.400000 9.650000e+02 & 4.105000e+01 & 
1988011000 159.639999 8.720000 9.550000e+02 & 4.398000e+01 & 
1988011006 157.399994 9.230000 9.500000e+02 & 4.692000e+01 & 
1988011012 155.259995 9.900000 9.500000e+02 & 4.692000e+01 & 
1988011018 153.270004 10.630000 9.500000e+02 & 4.692000e+01 & 
1988011100 151.720001 11.320000 9.500000e+02 & 4.692000e+01 & 
1988011106 150.339996 11.780000 9.500000e+02 & 4.692000e+01 & 
1988011112 149.119995 12.280000 9.500000e+02 & 4.692000e+01 & 
1988011118 147.880005 12.820000 9.500000e+02 & 4.692000e+01 & 
1988011200 146.779999 13.220000 9.500000e+02 & 4.692000e+01 & 
1988011206 145.589996 13.780000 9.400000e+02 & 4.985000e+01 & 
1988011212 144.380005 14.140000 9.400000e+02 & 4.985000e+01 & 
1988011218 143.350006 14.650000 9.400000e+02 & 4.985000e+01 & 
1988011300 142.479996 15.080000 9.400000e+02 & 4.985000e+01 & 
1988011306 141.740005 15.320000 9.400000e+02 & 4.985000e+01 & 
1988011312 141.080002 15.260000 9.400000e+02 & 4.692000e+01 & 
1988011318 140.240005 14.740000 9.450000e+02 & 4.692000e+01 & 
1988011400 139.160004 14.080000 9.450000e+02 & 4.692000e+01 & 
1988011406 137.600006 13.320000 9.450000e+02 & 4.692000e+01 & 
1988011412 135.860001 12.640000 9.450000e+02 & 4.692000e+01 & 
1988011418 133.979996 12.330000 9.400000e+02 & 4.692000e+01 & 
1988011500 131.839996 12.380000 9.400000e+02 & 4.985000e+01 & 
