0
0 0
TRACK_NUM       101 ADD_FLD    1   1 &0
TRACK_ID  1 START_TIME 1970021900
POINT_NUM  37
1970021900 151.399994 7.000000 1.006000e+03 & 1.000000e+25 & 
1970021906 151.000000 7.500000 1.002000e+03 & 1.000000e+25 & 
1970021912 150.500000 8.000000 9.980000e+02 & 1.000000e+25 & 
1970021918 149.809998 8.440000 9.920000e+02 & 1.000000e+25 & 
1970022000 148.970001 8.670000 9.850000e+02 & 1.000000e+25 & 
1970022006 148.119995 8.690000 9.900000e+02 & 1.000000e+25 & 
1970022012 147.339996 8.490000 9.900000e+02 & 1.000000e+25 & 
1970022018 147.320007 8.480000 9.900000e+02 & 1.000000e+25 & 
1970022100 146.610001 8.600000 9.900000e+02 & 1.000000e+25 & 
1970022106 145.710007 8.590000 9.850000e+02 & 1.000000e+25 & 
1970022112 144.770004 8.470000 9.850000e+02 & 1.000000e+25 & 
1970022118 143.789993 8.270000 9.800000e+02 & 1.000000e+25 & 
1970022200 142.600006 8.100000 9.800000e+02 & 1.000000e+25 & 
1970022206 141.350006 8.180000 9.750000e+02 & 1.000000e+25 & 
1970022212 140.009995 8.470000 9.700000e+02 & 1.000000e+25 & 
1970022218 138.529999 8.840000 9.650000e+02 & 1.000000e+25 & 
1970022300 137.110001 9.170000 9.600000e+02 & 1.000000e+25 & 
1970022306 135.690002 9.230000 9.600000e+02 & 1.000000e+25 & 
1970022312 134.229996 9.470000 9.600000e+02 & 1.000000e+25 & 
1970022318 132.630005 10.020000 9.550000e+02 & 1.000000e+25 & 
1970022400 131.100006 10.230000 9.550000e+02 & 1.000000e+25 & 
1970022406 129.520004 10.700000 9.500000e+02 & 1.000000e+25 & 
1970022412 128.000000 11.330000 9.500000e+02 & 1.000000e+25 & 
1970022418 126.699997 11.970000 9.550000e+02 & 1.000000e+25 & 
1970022500 125.690002 12.860000 9.600000e+02 & 1.000000e+25 & 
1970022506 124.589996 13.720000 9.550000e+02 & 1.000000e+25 & 
1970022512 124.059998 14.560000 9.500000e+02 & 1.000000e+25 & 
1970022518 123.779999 15.390000 9.500000e+02 & 1.000000e+25 & 
1970022600 123.690002 16.240000 9.550000e+02 & 1.000000e+25 & 
1970022606 123.809998 17.299999 9.650000e+02 & 1.000000e+25 & 
1970022612 124.239998 18.459999 9.750000e+02 & 1.000000e+25 & 
1970022618 124.800003 19.540001 9.850000e+02 & 1.000000e+25 & 
1970022700 125.230003 20.430000 9.850000e+02 & 1.000000e+25 & 
