0
0 0
TRACK_NUM        77 ADD_FLD    1   1 &0
TRACK_ID  1 START_TIME 2004021018
POINT_NUM  35
2004021018 148.000000 7.800000 1.000000e+25 & 1.000000e+25 & 
2004021100 147.199997 8.200000 1.000000e+25 & 1.000000e+25 & 
2004021106 146.199997 8.800000 1.000000e+25 & 1.000000e+25 & 
2004021112 145.080002 9.640000 1.000000e+25 & 1.000000e+25 & 
2004021118 143.910004 10.490000 1.000000e+25 & 1.000000e+25 & 
2004021200 142.600006 11.300000 1.000000e+25 & 1.000000e+25 & 
2004021206 141.449997 11.750000 1.000000e+25 & 1.000000e+25 & 
2004021212 140.250000 12.400000 1.000000e+25 & 1.000000e+25 & 
2004021218 138.699997 12.300000 1.000000e+25 & 1.000000e+25 & 
2004021300 137.500000 12.400000 1.000000e+25 & 1.000000e+25 & 
2004021306 136.750000 12.800000 1.000000e+25 & 1.000000e+25 & 
2004021312 135.949997 13.400000 1.000000e+25 & 1.000000e+25 & 
2004021318 135.399994 14.000000 1.000000e+25 & 1.000000e+25 & 
2004021400 135.259995 14.560000 1.000000e+25 & 1.000000e+25 & 
2004021406 135.500000 14.980000 1.000000e+25 & 1.000000e+25 & 
2004021412 135.830002 15.030000 1.000000e+25 & 1.000000e+25 & 
2004021418 136.199997 14.870000 1.000000e+25 & 1.000000e+25 & 
2004021500 136.570007 14.800000 1.000000e+25 & 1.000000e+25 & 
2004021506 136.899994 14.770000 1.000000e+25 & 1.000000e+25 & 
2004021512 136.899994 14.470000 1.000000e+25 & 1.000000e+25 & 
2004021518 136.429993 14.270000 1.000000e+25 & 1.000000e+25 & 
2004021600 135.929993 13.110000 1.000000e+25 & 1.000000e+25 & 
2004021606 135.600006 11.840000 1.000000e+25 & 1.000000e+25 & 
2004021612 135.160004 10.640000 1.000000e+25 & 1.000000e+25 & 
2004021618 134.399994 10.200000 1.000000e+25 & 1.000000e+25 & 
2004021700 134.100006 9.600000 1.000000e+25 & 1.000000e+25 & 
2004021706 133.899994 9.300000 1.000000e+25 & 1.000000e+25 & 
2004021712 133.699997 9.100000 1.000000e+25 & 1.000000e+25 & 
2004021718 133.500000 9.000000 1.000000e+25 & 1.000000e+25 & 
2004021800 133.300003 8.900000 1.000000e+25 & 1.000000e+25 & 
2004021806 133.100006 8.800000 1.000000e+25 & 1.000000e+25 & 
2004021812 132.899994 8.700000 1.000000e+25 & 1.000000e+25 & 
2004021818 132.699997 8.600000 1.000000e+25 & 1.000000e+25 & 
2004021900 132.500000 8.500000 1.000000e+25 & 1.000000e+25 & 
2004021906 132.300003 8.500000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  2 START_TIME 2004031400
POINT_NUM  39
2004031400 143.300003 3.000000 1.000000e+25 & 1.000000e+25 & 
2004031406 142.300003 4.000000 1.000000e+25 & 1.000000e+25 & 
2004031412 141.500000 5.200000 1.000000e+25 & 1.000000e+25 & 
2004031418 140.899994 5.900000 1.000000e+25 & 1.000000e+25 & 
2004031500 140.199997 6.500000 1.000000e+25 & 1.000000e+25 & 
2004031506 139.500000 6.900000 1.000000e+25 & 1.000000e+25 & 
2004031512 138.699997 7.000000 1.000000e+25 & 1.000000e+25 & 
2004031518 138.199997 6.900000 1.000000e+25 & 1.000000e+25 & 
2004031600 137.919998 6.580000 1.000000e+25 & 1.000000e+25 & 
2004031606 137.509995 6.260000 1.000000e+25 & 1.000000e+25 & 
2004031612 136.899994 5.900000 1.000000e+25 & 1.000000e+25 & 
2004031618 136.300003 5.650000 1.000000e+25 & 1.000000e+25 & 
2004031700 135.449997 5.750000 1.000000e+25 & 1.000000e+25 & 
2004031706 134.449997 6.000000 1.000000e+25 & 1.000000e+25 & 
2004031712 133.800003 6.350000 1.000000e+25 & 1.000000e+25 & 
2004031718 132.949997 6.850000 1.000000e+25 & 1.000000e+25 & 
2004031800 131.699997 7.650000 1.000000e+25 & 1.000000e+25 & 
2004031806 130.490005 8.890000 1.000000e+25 & 1.000000e+25 & 
2004031812 129.539993 9.910000 1.000000e+25 & 1.000000e+25 & 
2004031818 128.770004 10.470000 1.000000e+25 & 1.000000e+25 & 
2004031900 128.130005 10.970000 1.000000e+25 & 1.000000e+25 & 
2004031906 127.599998 11.470000 1.000000e+25 & 1.000000e+25 & 
2004031912 127.070000 11.900000 1.000000e+25 & 1.000000e+25 & 
2004031918 126.500000 12.470000 1.000000e+25 & 1.000000e+25 & 
2004032000 126.000000 13.070000 1.000000e+25 & 1.000000e+25 & 
2004032006 125.400002 13.600000 1.000000e+25 & 1.000000e+25 & 
2004032012 124.900002 14.200000 1.000000e+25 & 1.000000e+25 & 
2004032018 124.470001 14.670000 1.000000e+25 & 1.000000e+25 & 
2004032100 124.199997 15.130000 1.000000e+25 & 1.000000e+25 & 
2004032106 124.070000 15.500000 1.000000e+25 & 1.000000e+25 & 
2004032112 124.330002 16.000000 1.000000e+25 & 1.000000e+25 & 
2004032118 124.470001 16.530001 1.000000e+25 & 1.000000e+25 & 
2004032200 124.470001 16.809999 1.000000e+25 & 1.000000e+25 & 
2004032206 124.550003 16.879999 1.000000e+25 & 1.000000e+25 & 
2004032212 124.900002 16.700001 1.000000e+25 & 1.000000e+25 & 
2004032218 125.300003 16.700001 1.000000e+25 & 1.000000e+25 & 
2004032300 125.599998 17.000000 1.000000e+25 & 1.000000e+25 & 
2004032306 126.000000 17.299999 1.000000e+25 & 1.000000e+25 & 
2004032312 126.099998 17.900000 1.000000e+25 & 1.000000e+25 & 
TRACK_ID  3 START_TIME 2004040200
POINT_NUM  65
2004040200 153.600006 6.900000 1.000000e+25 & 1.000000e+25 & 
2004040206 153.199997 6.700000 1.000000e+25 & 1.000000e+25 & 
2004040212 152.899994 6.500000 1.000000e+25 & 1.000000e+25 & 
2004040218 152.669998 6.350000 1.004000e+03 & 1.000000e+25 & 
2004040300 152.259995 6.250000 1.004000e+03 & 1.000000e+25 & 
2004040306 151.830002 6.330000 1.004000e+03 & 1.000000e+25 & 
2004040312 151.330002 6.500000 1.004000e+03 & 1.000000e+25 & 
2004040318 150.899994 6.470000 1.002000e+03 & 1.000000e+25 & 
2004040400 150.500000 6.470000 1.002000e+03 & 1.000000e+25 & 
2004040406 150.000000 6.630000 1.000000e+03 & 1.000000e+25 & 
2004040412 149.570007 7.020000 1.000000e+03 & 1.000000e+25 & 
2004040418 149.190002 7.590000 1.000000e+03 & 1.000000e+25 & 
2004040500 149.070007 8.300000 9.980000e+02 & 2.053000e+01 & 
2004040506 148.850006 8.820000 9.900000e+02 & 2.346000e+01 & 
2004040512 148.529999 9.300000 9.900000e+02 & 2.346000e+01 & 
2004040518 147.679993 9.530000 9.850000e+02 & 2.639000e+01 & 
2004040600 146.970001 9.250000 9.800000e+02 & 2.932000e+01 & 
2004040606 146.149994 9.150000 9.800000e+02 & 2.932000e+01 & 
2004040612 145.399994 9.470000 9.800000e+02 & 3.226000e+01 & 
